RegionName,RegionType,City,CountyName,Metro,StateFullName,DataTypeDescription,Month,Inventory
20010,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-11,52
20010,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-12,47
20010,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-01,40
20010,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-02,44
20010,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-03,46
20010,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-04,52
20010,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-05,54
20010,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-06,52
20010,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-07,47
20010,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-08,49
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-01,133
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-02,136
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-03,149
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-04,160
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-05,135
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-06,140
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-07,152
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-08,123
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-09,117
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-10,174
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-11,174
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-12,164
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-01,144
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-02,158
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-03,182
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-04,194
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-05,210
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-06,222
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-07,213
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-08,193
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-09,190
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-10,190
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-11,197
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-12,167
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-01,148
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-02,197
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-03,163
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-04,148
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-05,151
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-06,146
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-07,137
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-08,122
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-09,116
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-10,123
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-11,118
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-12,94
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-01,90
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-02,102
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-03,78
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-04,110
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-05,118
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-06,89
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-07,93
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-08,88
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-09,95
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-10,113
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-11,114
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-12,101
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-01,81
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-02,80
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-03,86
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-04,89
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-05,102
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-06,114
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-07,107
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-08,103
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-09,98
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-10,120
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-11,103
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-12,74
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-01,74
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-02,81
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-03,94
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-04,122
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-05,138
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-06,135
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-07,125
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-08,106
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-09,112
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-10,135
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-11,130
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-12,99
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-01,95
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-02,86
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-03,86
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-04,98
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-05,124
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-06,139
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-07,140
20007,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-08,113
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-01,43
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-02,41
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-03,40
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-04,38
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-05,40
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-06,46
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-07,52
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-08,46
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-09,52
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-10,46
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-11,47
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-12,58
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-01,55
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-02,60
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-03,61
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-04,55
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-05,56
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-06,56
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-07,51
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-08,53
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-09,54
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-10,48
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-11,51
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-12,50
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-01,46
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-02,44
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-03,42
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-04,26
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-05,34
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-06,34
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-07,28
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-08,29
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-09,19
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-10,24
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-11,25
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-12,23
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-01,19
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-02,23
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-03,22
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-04,22
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-05,25
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-06,21
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-07,25
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-08,27
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-09,28
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-10,30
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-11,27
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-12,26
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-01,24
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-02,23
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-03,30
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-04,28
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-05,24
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-06,23
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-07,25
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-08,24
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-09,28
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-10,25
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-11,25
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-12,19
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-01,18
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-02,21
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-03,17
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-04,20
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-05,27
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-06,24
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-07,21
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-08,27
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-09,33
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-10,34
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-11,43
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-12,35
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-01,31
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-02,30
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-03,26
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-04,28
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-05,32
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-06,40
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-07,40
20017,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-08,29
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-01,80
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-02,76
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-03,73
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-04,70
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-05,64
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-06,70
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-07,66
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-08,59
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-09,76
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-10,88
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-11,92
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-12,82
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-01,70
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-02,67
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-03,66
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-04,64
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-05,63
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-06,70
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-07,80
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-08,82
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-09,78
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-10,81
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-11,76
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-12,67
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-01,58
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-02,51
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-03,51
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-04,52
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-05,51
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-06,50
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-07,50
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-08,45
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-09,36
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-10,33
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-11,33
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-12,30
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-01,28
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-02,26
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-03,22
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-04,28
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-05,30
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-06,28
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-07,31
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-08,32
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-09,33
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-10,36
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-11,38
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-12,33
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-01,27
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-02,28
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-03,22
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-04,28
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-05,30
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-06,33
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-07,34
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-08,28
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-09,40
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-10,45
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-11,43
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-12,36
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-01,35
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-02,36
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-03,30
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-04,34
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-05,30
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-06,30
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-07,33
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-08,36
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-09,33
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-10,42
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-11,44
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-12,40
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-01,36
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-02,38
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-03,39
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-04,38
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-05,32
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-06,27
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-07,32
20018,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-08,30
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-01,78
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-02,77
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-03,89
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-04,100
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-05,101
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-06,109
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-07,100
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-08,60
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-09,60
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-10,85
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-11,85
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-12,87
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-01,76
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-02,76
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-03,88
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-04,96
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-05,99
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-06,121
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-07,124
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-08,116
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-09,113
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-10,114
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-11,98
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2011-12,86
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-01,72
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-02,78
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-03,83
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-04,83
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-05,84
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-06,79
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-07,79
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-08,89
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-09,80
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-10,81
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-11,80
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2012-12,52
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-01,60
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-02,58
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-03,56
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-04,74
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-05,73
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-06,76
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-07,67
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-08,51
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-09,34
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-10,37
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-11,40
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2013-12,46
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-01,35
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-02,41
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-03,40
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-04,43
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-05,48
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-06,57
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-07,57
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-08,57
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-09,50
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-10,54
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-11,52
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2014-12,43
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-01,34
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-02,35
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-03,36
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-04,44
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-05,46
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-06,53
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-07,64
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-08,65
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-09,54
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-10,60
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-11,48
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2015-12,34
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-01,35
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-02,34
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-03,47
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-04,48
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-05,46
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-06,51
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-07,50
20037,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2016-08,46
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-01,27
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-02,24
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-03,31
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-04,42
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-05,50
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-06,50
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-07,46
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-08,31
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-09,42
20015,Zip,Washington,District of Columbia,Washington,District of Columbia,All Homes,2010-10,45
